FIPS Code,State and area,Year,Month,Population,Civilian labor force,Percent Labour Force,Employed,Employment Rate,Unemployed,Unemployment Rate,state,code,fips,day,month_
42,Pennsylvania,2021.0,3.0,10271554.0,6284958.0,61.2,5828737.0,56.7,456221.0,7.3,Pennsylvania,PA,42.0,1,2021-03
44,Rhode Island,2021.0,3.0,864000.0,539706.0,62.5,500713.0,58.0,38993.0,7.2,Rhode Island,RI,44.0,1,2021-03
45,South Carolina,2021.0,3.0,4172613.0,2392634.0,57.3,2278136.0,54.6,114498.0,4.8,South Carolina,SC,45.0,1,2021-03
46,South Dakota,2021.0,3.0,683317.0,466364.0,68.3,451164.0,66.0,15200.0,3.3,South Dakota,SD,46.0,1,2021-03
47,Tennessee,2021.0,3.0,5477548.0,3299464.0,60.2,3130835.0,57.2,168629.0,5.1,Tennessee,TN,47.0,1,2021-03
48,Texas,2021.0,3.0,22526074.0,14094131.0,62.6,13087177.0,58.1,1006954.0,7.1,Texas,TX,48.0,1,2021-03
49,Utah,2021.0,3.0,2433891.0,1636759.0,67.2,1589974.0,65.3,46785.0,2.9,Utah,UT,49.0,1,2021-03
50,Vermont,2021.0,3.0,518818.0,312565.0,60.2,302539.0,58.3,10026.0,3.2,Vermont,VT,50.0,1,2021-03
51,Virginia,2021.0,3.0,6742545.0,4248551.0,63.0,4031716.0,59.8,216835.0,5.1,Virginia,VA,51.0,1,2021-03
53,Washington,2021.0,3.0,6145770.0,3899305.0,63.4,3653079.0,59.4,246226.0,6.3,Washington,WA,53.0,1,2021-03
54,West Virginia,2021.0,3.0,1438564.0,783154.0,54.4,735143.0,51.1,48011.0,6.1,West Virginia,WV,54.0,1,2021-03
55,Wisconsin,2021.0,3.0,4666237.0,3070571.0,65.8,2923384.0,62.6,147187.0,4.8,Wisconsin,WI,55.0,1,2021-03
56,Wyoming,2021.0,3.0,456556.0,294569.0,64.5,277285.0,60.7,17284.0,5.9,Wyoming,WY,56.0,1,2021-03
1,Alabama,2021.0,4.0,3893328.0,2222921.0,57.1,2157757.0,55.4,65164.0,2.9,Alabama,AL,1.0,1,2021-04
2,Alaska,2021.0,4.0,544437.0,350453.0,64.4,323995.0,59.5,26458.0,7.5,Alaska,AK,2.0,1,2021-04
4,Arizona,2021.0,4.0,5963670.0,3607237.0,60.5,3376796.0,56.6,230441.0,6.4,Arizona,AZ,4.0,1,2021-04
5,Arkansas,2021.0,4.0,2368326.0,1365153.0,57.6,1308674.0,55.3,56479.0,4.1,Arkansas,AR,5.0,1,2021-04
6,California,2021.0,4.0,31090895.0,18812393.0,60.5,17292394.0,55.6,1519999.0,8.1,California,CA,6.0,1,2021-04
37,Los Angeles County,2021.0,4.0,7985240.0,5110520.0,64.0,4548136.0,57.0,562384.0,11.0,,,,1,2021-04
8,Colorado,2021.0,4.0,4656603.0,3182651.0,68.3,2982341.0,64.0,200310.0,6.3,Colorado,CO,8.0,1,2021-04
9,Connecticut,2021.0,4.0,2877704.0,1740468.0,60.5,1608597.0,55.9,131871.0,7.6,Connecticut,CT,9.0,1,2021-04
10,Delaware,2021.0,4.0,798394.0,489695.0,61.3,459827.0,57.6,29868.0,6.1,Delaware,DE,10.0,1,2021-04
11,District of Columbia,2021.0,4.0,584627.0,401028.0,68.6,374535.0,64.1,26493.0,6.6,District of Columbia,DC,11.0,1,2021-04
12,Florida,2021.0,4.0,17798556.0,10357312.0,58.2,9824869.0,55.2,532443.0,5.1,Florida,FL,12.0,1,2021-04
13,Georgia,2021.0,4.0,8363279.0,5170111.0,61.8,4973633.0,59.5,196478.0,3.8,Georgia,GA,13.0,1,2021-04
15,Hawaii,2021.0,4.0,1081237.0,653202.0,60.4,600211.0,55.5,52991.0,8.1,Hawaii,HI,15.0,1,2021-04
16,Idaho,2021.0,4.0,1435471.0,900334.0,62.7,870153.0,60.6,30181.0,3.4,Idaho,ID,16.0,1,2021-04
17,Illinois,2021.0,4.0,9920345.0,6155621.0,62.1,5721313.0,57.7,434308.0,7.1,Illinois,IL,17.0,1,2021-04
18,Indiana,2021.0,4.0,5290723.0,3327059.0,62.9,3187375.0,60.2,139684.0,4.2,Indiana,IN,18.0,1,2021-04
19,Iowa,2021.0,4.0,2482253.0,1651244.0,66.5,1587721.0,64.0,63523.0,3.8,Iowa,IA,19.0,1,2021-04
20,Kansas,2021.0,4.0,2238102.0,1498390.0,66.9,1447748.0,64.7,50642.0,3.4,Kansas,KS,20.0,1,2021-04
21,Kentucky,2021.0,4.0,3514382.0,1982425.0,56.4,1906547.0,54.2,75878.0,3.8,Kentucky,KY,21.0,1,2021-04
22,Louisiana,2021.0,4.0,3575588.0,2060371.0,57.6,1924361.0,53.8,136010.0,6.6,Louisiana,LA,22.0,1,2021-04
23,Maine,2021.0,4.0,1121831.0,670291.0,59.7,635095.0,56.6,35196.0,5.3,Maine,ME,23.0,1,2021-04
24,Maryland,2021.0,4.0,4771979.0,3111886.0,65.2,2930452.0,61.4,181434.0,5.8,Maryland,MD,24.0,1,2021-04
25,Massachusetts,2021.0,4.0,5642830.0,3701234.0,65.6,3482153.0,61.7,219081.0,5.9,Massachusetts,MA,25.0,1,2021-04
26,Michigan,2021.0,4.0,7992326.0,4646095.0,58.1,4432502.0,55.5,213593.0,4.6,Michigan,MI,26.0,1,2021-04
27,Minnesota,2021.0,4.0,4462215.0,3014296.0,67.6,2889744.0,64.8,124552.0,4.1,Minnesota,MN,27.0,1,2021-04
28,Mississippi,2021.0,4.0,2285471.0,1273203.0,55.7,1198995.0,52.5,74208.0,5.8,Mississippi,MS,28.0,1,2021-04
29,Missouri,2021.0,4.0,4848368.0,3077629.0,63.5,2953564.0,60.9,124065.0,4.0,Missouri,MO,29.0,1,2021-04
30,Montana,2021.0,4.0,869237.0,535361.0,61.6,514896.0,59.2,20465.0,3.8,Montana,MT,30.0,1,2021-04
31,Nebraska,2021.0,4.0,1491592.0,1014655.0,68.0,990466.0,66.4,24189.0,2.4,Nebraska,NE,31.0,1,2021-04
32,Nevada,2021.0,4.0,2516212.0,1552572.0,61.7,1430539.0,56.9,122033.0,7.9,Nevada,NV,32.0,1,2021-04
33,New Hampshire,2021.0,4.0,1135005.0,743532.0,65.5,723506.0,63.7,20026.0,2.7,New Hampshire,NH,33.0,1,2021-04
34,New Jersey,2021.0,4.0,7069143.0,4397265.0,62.2,4081991.0,57.7,315274.0,7.2,New Jersey,NJ,34.0,1,2021-04
35,New Mexico,2021.0,4.0,1661444.0,949776.0,57.2,877150.0,52.8,72626.0,7.6,New Mexico,NM,35.0,1,2021-04
36,New York,2021.0,4.0,15494175.0,9396986.0,60.6,8660680.0,55.9,736306.0,7.8,New York,NY,36.0,1,2021-04
51000,New York city,2021.0,4.0,6612871.0,4089780.0,61.8,3646317.0,55.1,443463.0,10.8,,,,1,2021-04
37,North Carolina,2021.0,4.0,8436538.0,4974962.0,59.0,4757583.0,56.4,217379.0,4.4,North Carolina,NC,37.0,1,2021-04
38,North Dakota,2021.0,4.0,586108.0,401021.0,68.4,384753.0,65.6,16268.0,4.1,North Dakota,ND,38.0,1,2021-04
39,Ohio,2021.0,4.0,9261370.0,5758674.0,62.2,5486166.0,59.2,272508.0,4.7,Ohio,OH,39.0,1,2021-04
40,Oklahoma,2021.0,4.0,3068933.0,1854824.0,60.4,1775273.0,57.8,79551.0,4.3,Oklahoma,OK,40.0,1,2021-04
41,Oregon,2021.0,4.0,3463632.0,2162896.0,62.4,2028180.0,58.6,134716.0,6.2,Oregon,OR,41.0,1,2021-04
42,Pennsylvania,2021.0,4.0,10270559.0,6222697.0,60.6,5840793.0,56.9,381904.0,6.1,Pennsylvania,PA,42.0,1,2021-04
44,Rhode Island,2021.0,4.0,863990.0,533412.0,61.7,506420.0,58.6,26992.0,5.1,Rhode Island,RI,44.0,1,2021-04
45,South Carolina,2021.0,4.0,4177471.0,2372303.0,56.8,2268769.0,54.3,103534.0,4.4,South Carolina,SC,45.0,1,2021-04
46,South Dakota,2021.0,4.0,683660.0,468202.0,68.5,454329.0,66.5,13873.0,3.0,South Dakota,SD,46.0,1,2021-04
47,Tennessee,2021.0,4.0,5482241.0,3327563.0,60.7,3172323.0,57.9,155240.0,4.7,Tennessee,TN,47.0,1,2021-04
48,Texas,2021.0,4.0,22553742.0,14043919.0,62.3,13162609.0,58.4,881310.0,6.3,Texas,TX,48.0,1,2021-04
49,Utah,2021.0,4.0,2437966.0,1641386.0,67.3,1595708.0,65.5,45678.0,2.8,Utah,UT,49.0,1,2021-04
50,Vermont,2021.0,4.0,518814.0,312703.0,60.3,303182.0,58.4,9521.0,3.0,Vermont,VT,50.0,1,2021-04
51,Virginia,2021.0,4.0,6744497.0,4216889.0,62.5,4050892.0,60.1,165997.0,3.9,Virginia,VA,51.0,1,2021-04
53,Washington,2021.0,4.0,6151101.0,3918653.0,63.7,3678552.0,59.8,240101.0,6.1,Washington,WA,53.0,1,2021-04
54,West Virginia,2021.0,4.0,1437940.0,792245.0,55.1,747423.0,52.0,44822.0,5.7,West Virginia,WV,54.0,1,2021-04
55,Wisconsin,2021.0,4.0,4667473.0,3070884.0,65.8,2939285.0,63.0,131599.0,4.3,Wisconsin,WI,55.0,1,2021-04
56,Wyoming,2021.0,4.0,456813.0,293373.0,64.2,276906.0,60.6,16467.0,5.6,Wyoming,WY,56.0,1,2021-04
